FOODNAME,good,sad,tired,stress
소고기 한우 양지 업진안살,1,0,0,0
소고기 한우 양지 차돌박이,1,0,0,0
소고기 한우 양지 치마살,1,0,0,0
소고기 한우 양지 치마양지,1,0,0,0
소 골,1,0,0,0
소 꼬리,1,0,0,0
소 선지 피,1,0,0,0
소 소장 곱창,1,0,0,0
소 신장,1,0,0,0
소 심장,1,0,0,0
소 양 위,1,0,0,0
소 천엽,1,0,0,0
소 허파,1,0,0,0
소 혀,1,0,0,0
소 간,1,0,0,0
소 골,1,0,0,0
소 신장,1,0,0,0
소 심장,1,0,0,0
소 혀,1,0,0,0
소 외국산 대장,1,0,0,0
소불고기,1,0,0,0
양지국물,1,0,0,0
우족국물 중량3배물,1,0,0,0
육포,1,0,0,0
잡뼈국물,1,0,0,0
송아지고기 갈비,1,0,0,0
송아지고기 등심,1,0,0,0
송아지고기 살코기,1,0,0,0
송아지고기 어깨,1,0,0,0
송아지고기 채끝 채끝살,1,0,0,0
송아지 간,1,0,0,0
송아지 골,1,0,0,0
송아지 신장,1,0,0,0
송아지 심장,1,0,0,0
송아지 허파,1,0,0,0
송아지 혀,1,0,0,0
양고기 외국산 다리,1,0,0,0
어린양고기 갈비,1,0,0,0
어린양고기 다리,1,0,0,0
어린양고기 살코기,1,0,0,0
어린양고기 어깨,1,0,0,0
어린양 간,1,0,0,0
염소고기,1,0,0,0
염소고기 외국산,1,0,0,0
오리고기 껍질 포함,1,0,0,0
오리고기 살코기,1,0,0,0
오리고기 산오리,1,0,0,0
오리고기 집오리,1,0,0,0
오리고기 집오리 살코기,1,0,0,0
자라고기 외국산,1,0,0,0
칠면조고기,1,0,0,0
칠면조고기,1,0,0,0
토끼고기 집토끼,1,0,0,0
토끼고기 집토끼,1,0,0,0
말고기,1,0,0,0
거위알,0,0,0,0
기러기알,0,0,0,0
삶은 달걀,0,0,0,0
날달걀,0,0,0,0
달걀부침,0,0,0,0
수란 중탕,0,0,0,0
스크램블에그,0,0,0,0
가다랑어 유지통조림,0,1,0,0
가다랑어 육수,0,1,0,0
가라지,0,1,0,0
가물치,0,1,0,0
가시망독,0,1,0,0
가오리 조미하여 말린것,0,1,0,0
가오리 나비가오리,0,1,0,0
가오리 노랑가오리,0,1,0,0
가오리 목탁가오리,0,1,0,0
가오리 전기가오리,0,1,0,0
가자미,0,1,0,0
가자미 각시가자미,0,1,0,0
가자미 갈가자미,0,1,0,0
가자미 기름가자미,0,1,0,0
가자미 눈가자미,0,1,0,0
가자미 돌가자미,0,1,0,0
가자미 문치가자미,0,1,0,0
가자미 범가자미,0,1,0,0
가자미 술봉가자미,0,1,0,0
가자미 용가자미,0,1,0,0
가자미 줄가자미,0,1,0,0
가자미 참가자미,0,1,0,0
갈치,0,1,0,0
갈치 염장,0,1,0,0
갈치 동갈치,0,1,0,0
갈치 동동갈치,0,1,0,0
갈치젓,0,1,0,0
강달이 눈강달이,0,1,0,0
강달이젓 눈강달이젓,0,1,0,0
고등어 반건조,0,1,0,0
고등어,0,1,0,0
고등어 통조림,0,1,0,0
고등어 자반고등어 염장,0,1,0,0
고등어 남해,0,1,0,0
고등어 서해,0,1,0,0
괴도라치,0,1,0,0
군평선이,0,1,0,0
기름종개,0,1,0,0
까나리,0,1,0,0
꺽저기,0,1,0,0
꼼치,0,1,0,0
꽁치,0,1,0,0
꽁치 염장,0,1,0,0
꽁치 조미통조림,0,1,0,0
날치 염장,0,1,0,0
날치 부산물 알,0,1,0,0
넙치 광어,0,1,0,0
넙치 광어 부산물 껍질,0,1,0,0
네동가리,0,1,0,0
노랑촉수,0,1,0,0
노래미,0,1,0,0
노래미 줄노래미,0,1,0,0
노래미 쥐노래미,0,1,0,0
놀래기 사랑놀래기,0,1,0,0
놀래기 용치놀래기,0,1,0,0
놀래기 황놀래기,0,1,0,0
농어 점농어,0,1,0,0
누치,0,1,0,0
눈퉁멸,0,1,0,0
눈퉁멸 포,0,1,0,0
능성어,0,1,0,0
다랑어 참다랑어,0,1,0,0
다랑어 참다랑어,0,1,0,0
다랑어 참다랑어 유지통조림,0,1,0,0
다랑어 참다랑어 붉은살,0,1,0,0
다랑어 참다랑어 지방육,0,1,0,0
다랑어 황다랑어,0,1,0,0
참다랑어 샐러드,0,1,0,0
달강어,0,1,0,0
달고기,0,1,0,0
대구,0,1,0,0
대구,0,1,0,0
대구 소금에 절여 반건조,0,1,0,0
대구 염장,0,1,0,0
대구 수컷,0,1,0,0
대구 암컷,0,1,0,0
대구 포,0,1,0,0
대구 빨간대구,0,1,0,0
대구 은대구,0,1,0,0
대구 부산물 내장,0,1,0,0
대구 부산물 알,0,1,0,0
대구 튀김,0,1,0,0
대구젓,0,1,0,0
대구젓 아가미젓,0,1,0,0
대구횟대,0,1,0,0
대두어 흑연,0,1,0,0
도다리,0,1,0,0
도도바리,0,1,0,0
도루묵,0,1,0,0
도루묵 소금에 절여 말린것,0,1,0,0
도치,0,1,0,0
독가시치,0,1,0,0
돔 각시돔,0,1,0,0
돔 감성돔,0,1,0,0
돔 강담돔,0,1,0,0
돔 구갈돔,0,1,0,0
돔 금눈돔,0,1,0,0
돔 꼽새돔,0,1,0,0
돔 도화돔,0,1,0,0
돔 독돔,0,1,0,0
돔 돌돔,0,1,0,0
돔 백미돔,0,1,0,0
돔 범돔,0,1,0,0
돔 벵에돔,0,1,0,0
돔 뿔돔,0,1,0,0
돔 샛돔,0,1,0,0
돔 실꼬리돔,0,1,0,0
돔 실붉돔,0,1,0,0
돔 어름돔,0,1,0,0
돔 옥돔 반건조,0,1,0,0
돔 옥돔,0,1,0,0
돔 육동가리돔,0,1,0,0
돔 자리돔,0,1,0,0
돔 참돔,0,1,0,0
돔 호박돔,0,1,0,0
돔 혹돔,0,1,0,0
돔 황돔,0,1,0,0
돔 황줄돔,0,1,0,0
돔 부산물 껍질,0,1,0,0
동사리,0,1,0,0
동자개 빠가사리,0,1,0,0
둑중개,0,1,0,0
둑중개 조린것,0,1,0,0
등가시치,0,1,0,0
만새기,0,1,0,0
망둥어 풀망둑,0,1,0,0
매퉁이,0,1,0,0
메기 물메기,0,1,0,0
메기 붉은메기,0,1,0,0
멸치 유지통조림,0,1,0,0
멸치 대멸치,0,1,0,0
멸치 중멸치,0,1,0,0
멸치 잔멸치,0,1,0,0
멸치 볶음 멸치풋고추볶음,0,1,0,0
멸치 볶음 잔멸치볶음,0,1,0,0
멸치 육수,0,1,0,0
멸치젓,0,1,0,0
멸치젓 액젓,0,1,0,0
명태 북어,0,1,0,0
명태 노가리,0,1,0,0
명태 황태,0,1,0,0
명태 황태포,0,1,0,0
명태 코다리 반건조,0,1,0,0
명태 동태,0,1,0,0
명태 조미포 조미하여 말린것,0,1,0,0
명태 포,0,1,0,0
명태 부산물 알,0,1,0,0
명태젓 명란젓,0,1,0,0
명태젓 창난젓,0,1,0,0
모래무지,0,1,0,0
문절망둑 장조림,0,1,0,0
물치다래,0,1,0,0
미꾸라지,0,1,0,0
민어 암치 조미하여 말린것,0,1,0,0
민어 부산물 알 염장,0,1,0,0
박대,0,1,0,0
박대 반건조,0,1,0,0
방어,0,1,0,0
방어 훈제통조림,0,1,0,0
방어 양식,0,1,0,0
방어 자연산,0,1,0,0
백연,0,1,0,0
밴댕이젓,0,1,0,0
뱅어,0,1,0,0
뱅어 포,0,1,0,0
베도라치,0,1,0,0
베도라치 그물베도라치,0,1,0,0
베도라치 장어베도라치,0,1,0,0
베로치,0,1,0,0
베스,0,1,0,0
벤자리,0,1,0,0
벤자리 노랑벤자리,0,1,0,0
보리멸,0,1,0,0
보리멸,0,1,0,0
복어 검복,0,1,0,0
복어 검복 조미하여 말린것,0,1,0,0
복어 국매리복,0,1,0,0
복어 까치복,0,1,0,0
복어 까칠복,0,1,0,0
복어 매리복,0,1,0,0
복어 밀복,0,1,0,0
복어 자주복,0,1,0,0
복어 졸복,0,1,0,0
복어 흰점복,0,1,0,0
볼락,0,1,0,0
볼락 개볼락,0,1,0,0
볼락 누루시볼락,0,1,0,0
볼락 불볼락,0,1,0,0
볼락 우럭볼락,0,1,0,0
볼락 조피볼락 우럭,0,1,0,0
볼락 탁자볼락,0,1,0,0
볼락 황점볼락,0,1,0,0
부치 빨강부치,0,1,0,0
붉바리,0,1,0,0
붕어,0,1,0,0
붕어 참붕어,0,1,0,0
빙어,0,1,0,0
빙어 장조림,0,1,0,0
빙어 바다빙어,0,1,0,0
살살치,0,1,0,0
삼세기,0,1,0,0
삼치 줄삼치,0,1,0,0
삼치 평삼치,0,1,0,0
삼치젓,0,1,0,0
상어 가래상어,0,1,0,0
상어 곱상어,0,1,0,0
상어 까치상어,0,1,0,0
상어 돔발상어,0,1,0,0
상어 두툽상어,0,1,0,0
상어 망상어,0,1,0,0
상어 모조리상어,0,1,0,0
상어 별상어,0,1,0,0
상어 악상어,0,1,0,0
상어 은상어,0,1,0,0
상어 청새리상어,0,1,0,0
상어 흉상어,0,1,0,0
상어 지느러미,0,1,0,0
상어 부산물 알,0,1,0,0
새다래,0,1,0,0
서대 각시서대,0,1,0,0
서대 궁제기서대,0,1,0,0
서대 참서대,0,1,0,0
성대 별성대,0,1,0,0
성대 별쭉지성대,0,1,0,0
송어,0,1,0,0
송어 염장,0,1,0,0
송어 통조림,0,1,0,0
송어 무지개송어,0,1,0,0
송어 무지개송어,0,1,0,0
송어젓,0,1,0,0
숭어,0,1,1,0
숭어 부산물 알 소금에 절여 말린것,0,1,0,0
쌍뿔달재,0,1,0,0
쏘가리,0,1,0,0
쏨뱅이,0,1,0,0
쑤기미,0,1,0,0
쑥감펭,0,1,0,0
아귀,0,1,0,0
아귀 황아귀,0,1,0,0
아귀 부산물 간,0,1,0,0
애꼬치,0,1,0,0
양미리,0,1,0,0
양태 꽁지양태,0,1,0,0
양태 눈양태,0,1,0,0
양태 도화양태,0,1,0,0
양태 돛양태,0,1,0,0
연어,0,1,0,0
연어 훈제,0,1,0,0
연어 염장,0,1,0,0
연어 통조림,0,1,0,0
연어 소금첨가,0,1,0,0
연어 은연어,0,1,0,0
연어 홍연어,0,1,0,0
연어 홍연어 훈제,0,1,0,0
연어 부산물 알,0,1,0,0
연어 부산물 알 염장,0,1,0,0
볼기우럭,0,1,0,0
웅어,0,1,0,0
은어 양식,0,1,0,0
은어 부산물 내장,0,1,0,0
은어 부산물 양식 내장,0,1,0,0
은어젓 내장젓,0,1,0,0
임연수어 반건조,0,1,0,0
임연수어 염장,0,1,0,0
잉어 부산물 내장,0,1,0,0
장문볼락,0,1,0,0
장어 양념,0,1,0,0
장어 갯장어,0,1,0,0
장어 먹장어,0,1,0,0
장어 뱀장어,0,1,0,0
장어 뱀장어 조미,0,1,1,0
장어 붕장어,0,1,1,0
장어 붕장어,0,1,1,0
장어 칠성장어,0,1,0,0
장어 부산물 뱀장어 간,0,1,0,0
장어 부산물 붕장어 뼈,0,1,0,0
전갱이,0,1,0,0
전갱이 소금에 절여 말린것,0,1,0,0
전갱이 조미반건조,0,1,0,0
전갱이 조미반건조,0,1,0,0
전갱이 조미통조림,0,1,0,0
전갱이,0,1,0,0
전갱이 갈전갱이,0,1,0,0
전갱이 줄전갱이,0,1,0,0
전갱이 튀김,0,1,0,0
전어젓,0,1,0,0
점감펭,0,1,0,0
점줄우럭,0,1,0,0
정어리,0,1,0,0
정어리 소금에 절여 말린것,0,1,0,0
정어리 염장,0,1,0,0
정어리 통조림,0,1,0,0
정어리 유지통조림,0,1,0,0
정어리 조미통조림,0,1,0,0
조기 참조기,0,1,0,0
조기 참조기 굴비 소금에 절여 말린것,0,1,0,0
조기 참조기젓,0,1,0,0
준치,0,1,0,0
준치 강준치,0,1,0,0
쥐치,0,1,0,0
쥐치 포,0,1,0,0
쥐치 포,0,1,0,0
쥐치 포 조미하여 말린것,0,1,0,0
쥐치 말쥐치,0,1,0,0
쥐치 말쥐치 조미하여 말린것,0,1,0,0
참마자,0,1,0,0
청새치,0,1,0,0
청어 훈제,0,1,0,0
청어 염장,0,1,0,0
청어 부산물 알,0,1,0,0
청어 부산물 알 염장,0,1,0,0
통치,0,1,0,0
투라치,0,1,0,0
틸라피아,0,1,0,0
푸렁통구멍,0,1,0,0
학공치 조미하여 말린것,0,1,0,0
황새치,0,1,0,0
황새치젓,0,1,0,0
횟대 빨간횟대,0,1,0,0
히메치,0,1,0,0
가리비,0,1,0,0
가리비 통조림,0,1,0,0
가리비 관자,0,1,0,0
가리비 관자,0,1,0,0
가리비 국자가리비,0,1,0,0
가리비 비단가리비,0,1,0,0
가리비 큰가리비,0,1,1,0
각시수랑,0,1,0,0
고둥 갈색고리돼지고둥,0,1,0,0
고둥 갈색띠매물고둥,0,1,0,0
고둥 관절매물고둥 보라골뱅이,0,1,0,0
고둥 긴고둥 긴뿔고둥,0,1,0,0
고둥 나팔고둥,0,1,0,0
고둥 두드럭고둥,0,1,0,0
고둥 매끈이고둥,0,1,0,0
고둥 물레고둥,0,1,0,0
고둥 민허리돼지고둥,0,1,0,0
고둥 보말고둥,0,1,0,0
고둥 비단고둥,0,1,0,0
고둥 세고리물레고둥,0,1,0,0
고둥 위고둥,0,1,0,0
고둥 조각매물고둥,0,1,0,0
고둥 콩깍지고둥,0,1,0,0
고둥 털탑고둥,0,1,0,0
고둥 피뿔고둥,0,1,0,0
굴,0,1,0,0
굴,0,1,0,0
굴 통조림,0,1,0,0
굴 훈제통조림,0,1,0,0
굴 석굴,0,1,0,0
굴 참굴,0,1,0,0
굴 참굴 양식,0,1,0,0
굴 토굴,0,1,0,0
굴젓 어리굴젓,0,1,0,0
꼬막,0,1,0,0
꼬막 새꼬막,0,1,0,0
다슬기,0,1,0,0
다슬기 곳체다슬기,0,1,0,0
다슬기 띠구슬다슬기,0,1,0,0
다슬기 염주알다슬기,0,1,0,0
다슬기 좀주름다슬기,0,1,0,0
다슬기 참다슬기,0,1,0,0
다슬기 주름다슬기,0,1,0,0
담치 지중해담치,0,1,0,0
담치 진주담치,0,1,0,0
담치 진주담치 양식,0,1,0,0
대수리,0,1,0,0
대합 북방대합,0,1,0,0
동죽,0,1,0,0
맛 붉은맛 큰죽합,0,1,0,0
바지락 장조림,0,1,0,0
바지락 통조림,0,1,0,0
바지락 조미통조림,0,1,0,0
바지락 양식,0,1,0,0
바지락젓,0,1,0,0
백합,0,1,0,0
백합 조미통조림,0,1,0,0
백합 말백합,0,1,0,0
소라 통조림,0,1,0,0
수랑,0,1,0,0
우렁이 논우렁이,0,1,0,0
우렁이 왕우렁,0,1,0,0
우렁이 큰구슬우렁이 골뱅이,0,1,0,0
우렁이 큰구슬우렁이 골뱅이 통조림,0,1,0,0
우렁이 큰논우렁이,0,1,0,0
큰우슬우렁이 골뱅이 무침,0,1,0,0
전복,0,1,0,0
전복 통조림,0,1,0,0
전복 조미통조림,0,1,0,0
전복 까막전복,0,1,0,0
전복 말전복,0,1,0,0
전복 참전복,0,1,0,0
전복 부산물 내장,0,1,0,0
전복젓,0,1,0,0
조개 가무락조개,0,1,0,0
조개 개량조개,0,1,0,0
조개 개조개,0,1,0,0
조개 떡조개,0,1,0,0
조개 맛조개,0,1,0,0
조개 살조개,0,1,0,0
조개 새조개,0,1,0,0
조개 새조개 조미하여 말린것,0,1,0,0
조개 왕우럭조개,0,1,0,0
조개 우럭,0,1,0,0
조개 접시조개,0,1,0,0
조개 진주조개,0,1,0,0
조개 키조개,0,1,0,0
조개 키조개 패주,0,1,0,0
조개 키조개 근육,0,1,0,0
조개 펄조개,0,1,0,0
조개 피조개,0,1,0,0
조개 피조개 조미통조림,0,1,0,0
조개 피조개 양식,0,1,0,0
홍합,0,1,0,0
홍합 통조림,0,1,0,0
가재 갯가재,0,1,0,0
가재 바닷가재,0,1,0,0
개불,0,1,0,0
게 꽃게,0,1,0,0
게 닭게,0,1,0,0
게 대게,0,1,0,0
게 대게 통조림,0,1,0,0
게 대게 영덕,0,1,0,0
게 민꽃게,0,1,0,0
게 반게,0,1,0,0
게 방게,0,1,0,0
게 왕게,0,1,0,0
게 주름송편게,0,1,0,0
게 참게,0,1,0,0
대게 붉은대게,0,1,0,0
게맛살,0,1,0,0
게젓 닭게젓,0,1,0,0
군소 풍선군소,0,1,0,0
꼴뚜기,0,1,0,0
꼴뚜기 불똥꼴뚜기,0,1,0,0
꼴뚜기 불똥꼴뚜기 조린것,0,1,0,0
꼴뚜기 불똥꼴뚜기 조미훈제,0,1,0,0
꼴뚜기 창꼴뚜기,0,1,0,0
꼴뚜기젓,0,1,0,0
꼴뚜기젓 양념,0,1,0,0
산낙지,0,1,1,0
낙지 세발낙지,0,1,1,0
멍게,0,1,1,0
멍게 끈멍게,0,1,1,0
멍게 붉은멍게,0,1,1,0
멍게 양식,0,1,1,0
문어,0,1,0,0
문어 대문어,0,1,0,0
문어 참문어,0,1,0,0
미더덕 주름미더덕,0,1,0,0
새우 가시발새우,0,1,0,0
새우 각시흰새우,0,1,0,0
새우 긴뿔천길새우,0,1,0,0
새우 꽃새우,0,1,0,0
새우 꽃새우,0,1,0,0
새우 꽃새우 장조림,0,1,0,0
새우 닭새우,0,1,0,0
새우 대하,0,1,0,0
새우 물렁가시붉은새우,0,1,0,0
새우 보리새우,0,1,0,0
새우 부채새우,0,1,0,0
새우 시바새우,0,1,0,0
새우 시바새우 조미하여 말린것,0,1,0,0
새우 시바새우 통조림,0,1,0,0
새우 젓새우,0,1,0,0
새우 젓새우 조린것,0,1,0,0
새우 징거미새우,0,1,0,0
새우 철모새우,0,1,0,0
새우 펄닭새우,0,1,0,0
새우 흰다리새우,0,1,0,0
새우 볶음,0,1,0,0
새우 부산물 껍질,0,1,0,0
새우 튀김용,0,1,0,0
새우 튀김용,0,1,0,0
새우젓 대때기젓 토굴,0,1,0,0
새우젓 동백하젓 토굴,0,1,0,0
새우젓 시바새우젓,0,1,0,0
새우젓,0,1,0,0
새우젓 육젓 토굴,0,1,0,0
새우젓 젓새우젓,0,1,0,0
새우젓 추젓,0,1,0,0
새우젓 추젓 토굴,0,1,0,0
새우젓 오젓 토굴,0,1,0,0
성게,0,1,0,0
성게 통조림,0,1,0,0
성게 보라성게,0,1,0,0
성게 부산물 보라성게 알,0,1,0,0
성게젓,0,1,0,0
성게젓 보라성게알젓,0,1,0,0
성게젓 알젓,0,1,0,0
오징어,0,1,0,0
오징어,0,1,0,0
오징어 조미,0,1,0,0
오징어 조미훈제,0,1,0,0
오징어 포 조미하여 말린것,0,1,0,0
오징어 갑오징어,0,1,0,0
오징어 살오징어,0,1,0,0
오징어 쇠갑오징어,0,1,0,0
오징어 참갑오징어,0,1,0,0
오징어 튀김,0,1,0,0
오징어젓 양념,0,1,0,0
오징어젓 내장젓,0,1,0,0
오징어채 볶음,0,1,0,0
주꾸미,0,1,0,0
크릴 페이스트,0,1,0,0
한치,0,1,0,0
해삼,0,1,0,0
해삼 염장,0,1,0,0
해삼젓,0,1,0,0
해삼젓 내장젓,0,1,0,0
해파리,0,1,0,0
어묵 찐어묵,0,1,0,0
어묵,0,1,0,0
어묵 게맛살 첨가,0,1,0,0
어묵 국물,0,1,0,0
어육소시지,0,1,0,0
낙지젓,0,1,0,0
멍게젓,0,1,0,0
갈래곰보,0,0,0,0
곰피,0,0,0,0
곰피,0,0,0,0
김 김밥용김,0,0,0,0
김 돌김,0,0,0,0
김 맛김 조미,0,0,0,0
김 조선김,0,0,0,0
김 참김,0,0,0,0
김 초밥김,0,0,0,0
꼬시래기,0,0,0,0
다시마,0,0,0,0
다시마 염장,0,0,0,0
다시마 육수,0,0,0,0
다시마튀각,0,0,0,0
대황,0,0,0,0
뜸부기,0,0,0,0
매생이,0,0,0,0
모자반,0,0,0,0
모자반,0,0,0,0
모자반 염장,0,0,0,0
미역,0,0,0,0
미역,0,0,0,0
미역 염장,0,0,0,0
미역 줄기,0,0,0,0
미역 줄기 염장 후 탈염,0,0,0,0
미역 양식,0,0,0,0
미역 자연산,0,0,0,0
미역튀각,0,0,0,0
불등풀가사리,0,0,0,0
비단풀,0,0,0,0
석묵,0,0,0,0
우뭇가사리,0,0,0,0
우뭇가사리묵,0,0,0,0
한천,0,0,0,0
청태,0,0,0,0
클로렐라,0,0,0,0
톳,0,0,0,0
파래,0,0,0,0
파래 가시파래,0,0,0,0
파래 갈파래,0,0,0,0
파래 납작파래,0,0,0,0
파래 창자파래,0,0,0,0
파래 홑파래,0,0,0,0
모유,0,0,0,0
분유 1단계,0,0,0,0
분유 2단계,0,0,0,0
분유 3단계,0,0,0,0
분유 전지,0,0,0,0
분유 탈지,0,0,0,0
산양유,0,0,0,0
샤베트,0,0,0,0
아이스밀크,0,0,0,0
아이스크림 딸기맛,0,0,0,0
아이스크림 바닐라맛,0,0,0,0
아이스크림 초콜릿맛,0,0,0,0
아이스크림 유지방 8%,0,0,0,0
아이스크림 유지방 12%,0,0,0,0
아이스크림 소프트 아이스크림 바닐라맛,0,0,0,0
연유 점성이 높은것,0,0,0,0
연유,0,0,0,0
요구르트 액상,0,0,0,0
요구르트 액상 농후 딸기맛,0,0,0,0
요구르트 액상 저당,0,0,0,0
요구르트 액상 농후,0,0,0,0
요구르트 액상 농후 사과맛,0,0,0,0
요구르트 액상 농후 저지방,0,0,0,0
요구르트 액상 농후 플레인,0,0,0,0
요구르트 호상 딸기맛,0,0,0,0
요구르트 호상 플레인,0,0,0,0
요구르트 호상 망고맛,0,0,0,0
우유 가공우유 딸기맛,0,0,0,0
우유 가공우유 초코맛,0,0,0,0
우유 가공우유 커피맛,0,0,0,0
우유 가공우유 바나나맛,0,0,0,0
우유 강화우유 고칼슘,0,0,0,0
우유 저지방우유,0,0,0,0
치즈 모짜렐라,0,0,0,0
치즈 체다,0,0,0,0
치즈 카테지,0,0,0,0
치즈 크림,0,0,0,0
치즈 파마산,0,0,0,0
치즈 블루,0,0,0,0
치즈 브리,0,0,0,0
치즈 까망베르,0,0,0,0
치즈 고다,0,0,0,0
치즈 브릭,0,0,0,0
치즈 리코타,0,0,0,0
커피크리머,0,0,0,0
커피크리머 액상 식물성지방,0,0,0,0
커피크리머 액상 유지방,0,0,0,0
크림 유지방 45%,0,0,0,0
크림 유지방 38%,0,0,0,0
크림 경휘핑,0,0,0,0
크림 중휘핑,0,0,0,0
크림 하프앤하프,0,0,0,0
크림 휘핑,0,0,0,0
고추기름,0,0,0,0
닭기름,0,0,0,0
돼지기름,0,0,0,0
들기름,0,0,0,0
땅콩 버터,0,0,0,0
땅콩 버터 청크,0,0,0,0
땅콩 버터 크림,0,0,0,0
땅콩기름,0,0,0,0
마가린,0,0,0,0
면실유,0,0,0,0
버터,0,0,0,0
복숭아씨기름,0,0,0,0
쇠기름,0,0,0,0
쇼트닝,0,0,0,0
쌀겨기름 미강유,0,0,0,0
아마씨유,0,0,0,0
아몬드유,0,0,0,0
아보카도유,0,0,0,0
양기름,0,0,0,0
연어기름,0,0,0,0
옥수수기름,0,0,0,0
올리브유,0,0,0,0
유채씨기름,0,0,0,0
잇꽃씨기름,0,0,0,0
지방 오리,0,0,0,0
참기름,0,0,0,0
코코넛유,0,0,0,0
콩기름,0,0,0,0
팜유,0,0,0,0
포도씨유,0,0,0,0
해바라기유,0,0,0,0
호두유,0,0,0,0
혼합식물성유,0,0,0,0
감잎차,0,0,0,0
결명자차,0,0,0,0
계피차,0,0,0,0
구기자차,0,0,0,0
구절초차,0,0,0,0
국화차,0,0,0,0
녹차 인동녹차,0,0,0,0
녹차 장군차,0,0,0,0
녹차,0,0,0,0
녹차 현미,0,0,0,0
녹차 현미 티백,0,0,0,0
다래나무순차,0,0,0,0
대추차,0,0,0,0
도라지차,0,0,0,0
두충차,0,0,0,0
둥글레차,0,0,0,0
둥글레차 티백,0,0,0,0
민들레차,0,0,0,0
보리차,0,0,0,0
보이차,0,0,0,0
사과차,0,0,0,0
상지차,0,0,0,0
생강차,0,0,0,0
쌍화차,0,0,0,0
쑥차,0,0,0,0
야콘차,0,0,0,0
오미자차,0,0,0,0
우롱차,0,0,0,0
우롱차 캔,0,0,0,0
유자차 고형물 포함 용액,0,0,0,0
유자차 당절임,0,0,0,0
율무차,0,0,0,0
인삼차 과립차,0,0,0,0
치커리차,0,0,0,0
카모마일차,0,0,0,0
커피 무카페인,0,0,0,0
커피 커피가루 물에 탄것 중량 1g,0,0,0,0
커피 캔,0,0,0,0
커피 커피가루 설탕 크림 인스턴트,0,0,0,0
커피 커피가루 설탕 크림 물에 탄것 중량 12g,0,0,0,0
코코아 밀크코코아,0,0,0,0
헛개차,0,0,0,0
홍삼차,0,0,0,0
홍차 레몬,0,0,0,0
홍차 복숭아 캔,0,0,0,0
홍차,0,0,0,0
홍차 캔,0,0,0,0
홍차 티백,0,0,0,0
과일채소 음료,0,0,0,0
과일채소 음료 녹즙 케일 신선초 당근 돌미나리,0,0,0,0
기능성음료,0,0,0,0
매실 음료,0,0,0,0
쉐이크 딸기맛,0,0,0,1
쉐이크 바닐라맛,0,0,0,1
쉐이크 초콜릿맛,0,0,0,1
식혜 캔,0,0,0,0
쌀 음료,0,0,0,0
젖산음료 복숭아맛,0,0,0,0
이온 음료 레몬향,0,0,0,0
탄산 음료 레몬소다,0,0,0,0
탄산 음료 보리소다,0,0,0,0
탄산 음료 사이다,0,0,0,0
탄산 음료 소다수,0,0,0,0
탄산 음료 오렌지소다,0,0,0,0
탄산 음료 요구르트소다,0,0,0,0
탄산 음료 저칼로리콜라,0,0,0,0
탄산 음료 진저에일,0,0,0,0
탄산 음료 콜라,0,0,0,0
탄산 음료 크림소다,0,0,0,0
탄산 음료 파인애플소다,0,0,0,0
탄산 음료 포도소다,0,0,0,0
토닉워터,0,0,0,0
고량주 알코올 50%,0,0,0,0
돌복숭아주,0,0,0,0
드라이진,0,0,0,0
럼,0,0,0,0
막걸리 알코올 6%,0,0,0,0
매실주,0,0,0,0
맥주 알코올 4.5%,0,0,0,0
맥주 흑맥주 알코올 4.2%,0,0,0,0
보드카 알코올 40%,0,0,0,0
복분자주 알코올 15%,0,0,0,0
브랜디 알코올 43%,0,0,0,0
샴페인 알코올 6%,0,0,0,0
소주 알코올 17.8%,0,0,0,0
소주 알코올 25%,0,0,0,0
오가피주 알코올 13%,0,0,0,0
위스키 알코올 40%,0,0,0,0
청주 알코올 16%,0,0,0,0
칵테일 다이키리,0,0,0,0
칵테일 테킬라썬라이즈,0,0,0,0
칵테일 위스키사우어 알코올 16.8%,0,0,0,0
칵테일 페퍼민트 알코올 20%,0,0,0,0
칵테일 피냐콜라다 알코올 9.9%,0,0,0,0
포도주 백포도주 알코올 12%,0,0,0,0
포도주 적포도주 알코올 12%,0,0,0,0
포도주 적포도주 알코올 13%,0,0,0,0
게살죽 끓인것,0,0,0,0
김밥 김치 김밥,0,0,0,0
김밥 샐러드 김밥,0,0,0,0
김밥 소고기 김밥,0,0,0,0
김밥 참치 김밥,0,0,0,0
깨죽 끓인것,0,0,0,0
냉면 물냉면,0,0,1,0
냉면 비빔냉면,0,0,0,0
냉면 열무냉면,0,0,1,0
냉면 회냉면,0,0,0,0
덮밥 불고기 덮밥,0,0,0,0
덮밥 오징어 덮밥,0,0,0,0
덮밥 제육 덮밥,0,0,0,0
덮밥 참치 덮밥,0,0,0,0
덮밥 회 덮밥,0,0,0,0
돈저냐 동그랑땡,0,0,0,0
돼지고기 볶음,0,0,0,0
만두 고기 만두,0,0,1,0
만두 군만두,0,0,1,0
만두 김치 만두,0,0,1,0
만두 물만두,0,0,1,0
메밀 냉면 육수 인스턴트,0,0,0,0
미역국 인스턴트,0,0,0,0
미트볼,0,0,0,0
볶음밥 김치 볶음밥,0,0,0,0
볶음밥 새우 볶음밥,0,0,0,0
볶음밥 오므라이스,0,0,0,0
북어국 인스턴트,0,0,0,0
비빔 국수,0,0,0,0
사골국 인스턴트,0,0,0,0
삼각김밥 고추장 불고기,0,0,0,0
